text,cluster,cluster_corrected
"Emmy’s,—their",145,
Venice,146,
Magnificent,146,
St. George’s,147,
St. George’s Hospital,147,
"St.
George’s",147,
Grady,148,
Jady,148,
Ladyship,149,
Tadyship,149,
Regulus,150,
Regan,150,
Hornsey,151,
Hornby,151,
Holborn,151,
Horn,151,
¢adleau,152,
beaux,152,
Bordeaux,152,
Bogglywollah,153,
Boggleywollah,153,
Servt,154,
Desert,154,
Goneril,155,
Pineries,155,
Vienna,156,
Brienne,156,
Maraschino,157,
chino,157,
china,158,
China,158,
Glorvima,159,
Glorvina,159,
Meejor,160,
Major,160,
Brunswick,161,
CHISWICK,161,
Chiswick,161,
Eagles,162,
twenty eagles,162,
&.—Miss,163,
Miss.,163,
&.,163,
Miss,163,
kiss,163,
P.S.,164,
M.D.,164,
M.P.,164,
&c.,165,
C.B.,165,
