text,cluster,cluster_corrected
Herbigny,181,
Savigny,181,
Arc de triomphe,182,
Arc de triomphe un cheval mort,182,
Caverne-des-Brigands,183,
brigand,183,
Prends,184,
Rendez,184,
Venez,185,
Prenez-,185,
Comprenez,185,
Prado,186,
Pradier,186,
Cancane,187,
Toscane,187,
Arrêtez,188,
Prêtés,188,
Arrêté,188,
Es-tu,189,
Y es-tu,189,
As-tu,190,
As-tu cent,190,
Assise,191,
Assis,191,
Arnoux,192,
Pidoux,192,
Ledoux,192,
Auvergnat,193,
Auvergne,193,
Coq-Héron,194,
rue Coq-Héron,194,
Véronèse,194,
Rose Bron,194,
galerie d'Orléans,195,
Orléans,195,
revolución,196,
atención,196,
Rond-Point,197,
Girondins,197,
Vénus de Milo,198,
Vénus,198,
Gorge-au-Loup,199,
dégorgea,199,
gorge-de-pigeon,199,
Corrège,200,
Corromps,200,
Hippodrome,201,
Roméo,201,
Rome,201,
Odry,202,
Oudry,202,
madras,203,
Madrid,203,
Heudras,203,
Auger,204,
jugeât,204,
Pays,205,
le Pays,205,
Aulnays,205,
Rossini,206,
Impossible,206,
– Oui,207,
– A,207,
"Chapitre 6 
Ruiné",208,
"Chapitre 6 
Son",208,
jura,209,
murmura,209,
curaçao,209,
Institut,210,
Institutes,210,
Hébés,211,
Ohé,211,
Bohême,211,
